Sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
Jurkat only,13.05413165,-20.27213117,3.364504757,-0.146905085,-7.670843965,1.463066244,-10.55236311,-0.085044531,-0.629685248,1.101639076
Jurkat only,14.59478727,-8.271176273,11.669309,-0.178320972,-9.912458919,8.913484566,0.631234322,-0.869890744,0.311540598,2.819760486
Jurkat only,13.2846252,-17.75489314,5.33528545,6.193780456,2.133035541,-1.158878909,-3.957668674,0.320808435,3.242422578,5.200875586
Jurkat only,15.53801548,-18.77594765,12.45536431,9.651748556,-5.945615145,-4.907445716,-1.573549131,0.256698042,3.635557611,5.720105709
Jurkat only,12.60515604,-15.78829218,8.853742411,0.746908816,0.899739679,-2.449855127,-4.780568762,0.407059007,1.672955867,1.704727427
Jurkat only,14.08233899,-23.24987478,2.382804708,3.221216607,-5.712901481,0.414951181,4.229524807,0.904348061,-1.995837394,2.355932991
Jurkat only,8.664281968,-24.98191826,-11.13405335,-0.83892344,0.699534863,0.323018473,0.028939107,0.726227756,4.043881132,5.781973014
Jurkat only,13.61760837,-18.69613232,9.165820907,-0.653173756,1.167607599,4.454507247,-0.938931176,-0.719261036,-3.166430449,0.596889703
Jurkat only,9.312645842,18.73284068,25.42567644,-16.347022,-18.33620318,-22.37966696,21.47633595,-0.519568556,7.950468075,32.64221154
Jurkat only,15.05060143,-3.383410691,25.11975636,-0.812980666,-7.563816128,2.509511595,-3.421074614,-0.521067374,-2.883415003,1.339174797
Jurkat only,10.29593835,-20.75226495,2.317394327,-1.331074752,-11.5089233,2.814702831,6.099821494,1.602174679,3.218798111,-6.864956588
Jurkat only,14.25205911,-19.76278187,7.182971157,6.695609382,1.235877966,2.117053476,2.732846978,0.039147119,-3.072756529,0.771184977
Jurkat only,15.18149294,-10.31098984,17.41034538,1.255288227,-4.125308833,-8.834787199,-1.162513717,1.750985867,6.989832852,-7.859086063
Jurkat only,15.71387972,-15.37395767,14.59791859,6.024464312,-12.93387685,-3.80688105,7.361798353,0.401107507,-1.779251122,-2.222905628
Jurkat only,16.58806207,-8.764742783,11.81913444,-10.36751087,-1.772987601,-8.755935093,-1.007488276,1.421955414,-3.143862089,0.140946822
Jurkat only,12.24699693,-23.42114613,8.858893107,6.846986116,-2.020271453,0.133016637,1.107686872,0.289601672,-1.489700892,0.231691101
Jurkat only,14.43707904,-16.84187923,-2.154997926,2.682362552,-11.72404078,1.813692075,-0.706336296,-0.321140535,-7.150100835,-0.985958169
Jurkat only,12.99622458,-17.35674357,11.14994802,2.196187107,2.990440421,-2.326698817,-1.151078681,0.386840804,1.499730908,3.516983794
Jurkat only,14.48819281,-13.36001194,-0.859334935,0.591297482,-13.44584371,-0.408658991,2.063323384,-1.060415104,-12.1926361,-1.601522123
Jurkat only,11.39112094,-14.36336816,0.697783482,3.116933874,-8.727861614,-1.406614414,7.262920328,0.540511737,-2.317192811,4.48742368
Jurkat only,13.12551821,-19.632816,7.07640284,7.494649857,-0.011292005,-4.878303127,-2.133339889,0.189495639,1.874180147,4.840409237
Jurkat only,11.84241049,-15.0733888,2.251611704,4.715534619,-6.778154866,2.783205282,1.910025111,-0.334397185,-2.82352298,-2.515752974
Jurkat only,13.78741315,-9.617263843,13.74521958,-1.056800018,-1.701518339,-3.401364814,-9.743639365,-0.761877838,-3.37513527,-0.407614569
Jurkat only,17.58056086,-11.9891482,12.49044651,-6.02015669,-1.181150514,2.599765063,-1.723594125,0.485345938,-2.065905899,0.542663146
Jurkat only,13.98726104,-16.2468425,0.091739145,6.081946199,1.006366622,0.354070587,2.984939616,-0.681213668,0.156669335,0.067621762
Jurkat only,16.0703904,-4.545593919,12.87604499,3.966142507,-0.786090154,-7.492975734,1.120025414,0.746596608,7.056813575,-6.852223732
Jurkat only,14.19515527,-18.94809158,-0.985920166,4.970040723,1.563219428,-0.364596046,-4.463954761,0.354409656,0.750929485,4.793370715
Jurkat only,12.51582939,-23.79644575,7.360948996,4.888263322,1.464558995,-4.952943233,2.473950541,0.096470575,7.609661595,2.624421955
Jurkat only,14.14140233,-26.7864163,-9.001819529,2.068939208,-2.779390763,1.206161542,-1.037370215,0.556359952,-1.552028394,2.762919258
Jurkat only,13.7585267,-13.15834663,5.526886881,10.93948449,0.719989351,-0.75292082,4.108007252,-1.073904071,-4.621171268,0.57009189
Jurkat only,17.83969231,-7.431711502,14.0017334,-5.853950926,-13.40904284,-1.022882543,8.156602783,1.617414187,-2.358278687,-1.308243204
Jurkat only,12.59846257,-14.51468682,0.867073658,5.990892748,-4.089209259,-4.636304035,2.217074984,0.713366532,1.855598956,0.560268502
Jurkat only,13.93950811,-17.93915183,1.024595765,9.233615044,-1.382477469,-0.98923958,-2.061382949,-1.039179891,-0.132094794,2.408157339
Jurkat only,13.26559276,-20.34885463,-0.535696893,5.848921883,-0.164724057,0.766453415,-2.299343848,0.210913516,0.028585749,4.252920923
Jurkat only,13.95372494,-15.33975123,2.424732095,1.252224205,-5.73668206,5.536264787,0.643911799,0.032163966,-0.216851944,-1.621899558
Jurkat only,14.25930006,-17.98249942,12.78139371,-3.149061812,-4.121414652,-8.754134898,-3.807071686,0.115674987,-4.598341582,2.809801352
Jurkat only,12.45184121,-24.21020183,-2.618538491,5.077523398,-3.834771412,-3.490434787,-5.493990285,-0.33219522,0.83943941,3.431058097
Jurkat only,13.10479759,-16.68367825,7.968568092,7.978735757,4.034693008,-2.811029052,2.127280769,0.808425653,5.169830931,2.682141668
Jurkat only,12.84991848,-25.75377881,5.044473605,1.172211353,-0.499627473,-5.991130469,-2.319706533,1.343168373,6.054004984,6.028155972
Jurkat only,12.73141128,-5.393100373,6.656632142,-14.43659081,-4.200435461,-23.00081824,12.54484798,3.675076757,7.607660961,-0.976716334
Jurkat only,12.23116662,-22.00474361,2.222419665,6.268156452,0.9261621,-1.34902797,1.382656764,-0.539753974,0.398116603,2.087839492
Jurkat only,13.65012314,-15.33488979,5.672429626,6.576873946,-1.774523355,1.2924912,4.761588242,0.672858424,1.247077135,-2.041297915
Jurkat only,12.1172478,-22.55240566,5.020573057,-10.67208299,4.055153726,0.097896155,2.688755247,1.43124635,10.23851014,-3.926454277
Jurkat only,13.08737763,-22.51902616,1.430754798,5.100956136,-2.039079795,-0.890530081,0.509225071,0.128100167,0.857807716,1.016574442
Jurkat only,15.41455458,-14.68073172,11.14602002,-6.489892695,-5.685660846,-2.757813904,-9.519741375,0.557714699,-0.506281421,-1.692387986
Jurkat only,13.91130903,-9.524500883,7.091607671,7.076455012,-9.991388747,2.602843938,4.984511453,-0.389678695,-2.542035535,0.450940181
Jurkat only,15.10023826,-10.37846075,7.237310736,6.830239681,-9.231064675,5.521368591,2.433260337,-1.230273538,-2.776176653,0.261725095
Jurkat only,14.42231909,-19.63683529,4.69222136,5.92275438,-1.254597523,-2.050814684,5.582757022,0.6349318,2.582138217,2.860368886
Jurkat only,13.83423897,-18.15003154,7.774497175,8.669898308,-1.637627513,-3.673453607,-3.148685362,0.13848651,0.635697037,4.050394956
Jurkat only,12.65445035,-17.48213352,-2.061125083,0.830050819,-9.514006157,5.361648095,-4.529704467,-0.66615754,-4.295096259,-1.134939256
Jurkat only,13.28595057,-21.48259531,3.088823183,8.223675526,-9.892792163,-3.516793621,-3.155327759,0.987434529,5.44047878,2.319072172
Jurkat only,12.04417491,-15.32923454,8.964396739,2.428959551,6.636868178,-3.020388391,2.832518281,1.029937493,4.067704344,1.563577483
Jurkat only,13.56242629,-17.71551826,11.44783451,-4.93347124,0.697865958,9.607513297,-8.100832918,-0.33157355,-2.958668543,0.553060481
Jurkat only,14.34235795,-16.81981059,4.424670941,-17.86346723,-10.04690108,-11.74144731,-3.762690424,0.61031948,0.851739828,1.384011015
Jurkat only,15.26822341,-13.30168828,13.80354498,-0.892495995,-0.170994776,6.797959065,7.688318073,0.523666938,1.1720996,-0.987954519
Jurkat only,15.0482607,-19.39510505,10.39182695,5.438721162,-4.571661636,-0.391802831,6.89589074,0.861658222,-3.271923301,0.363950504
Jurkat only,15.03119618,-10.07643748,5.918268315,-3.444968194,-4.737258512,6.873922425,-0.507029877,-0.073518648,-3.711554916,0.633423666
Jurkat only,15.339266,-13.17254332,3.769830653,-3.938433631,-4.652919654,-9.366258013,-7.574862643,0.81973328,-1.369135252,5.019461125
Jurkat only,9.761219778,-27.07838681,-5.377970689,-7.233854553,0.120885249,-0.129856166,-3.71295012,0.195138774,0.362368449,-0.106910045
Jurkat only,14.57229171,-17.03531904,1.085471322,7.988162536,-5.544477713,4.035100466,2.392411902,-1.472987195,-5.721055873,-0.26143087
Jurkat only,13.25901506,-17.80625446,13.28678913,4.982552888,1.932126082,-0.793506703,-2.887646924,0.462006383,5.445573177,2.75252075
Jurkat only,14.25839766,-9.804751435,9.87403263,4.58661832,1.979300428,-5.997613951,-2.087802695,-0.230679796,-2.867687454,1.221688158
Jurkat only,12.18705043,-18.63722813,1.729847988,7.83217805,-6.711357093,-2.145701996,-0.936571003,-1.467911775,-5.251392817,-0.008115251
Jurkat only,16.26549726,-4.219115016,14.36577924,4.103275876,-9.351904773,4.437591128,1.569688169,-1.210350198,-0.707305252,0.632983911
Jurkat only,13.36739084,-18.16681817,-6.209525873,-0.039736655,-10.32293787,-2.068616149,2.16935379,0.443762842,-0.144877897,-12.82904476
Jurkat only,15.4383601,-13.63842674,7.793411974,0.897111596,-8.454599028,8.170122003,1.402951217,-1.198854072,-2.157311744,2.276978363
Jurkat only,15.63925066,-22.69840603,16.5624156,-5.346021121,-3.396619239,4.95851199,-0.237146455,0.910372647,-2.284017002,3.202993351
Jurkat only,15.59505154,-17.44218722,19.38050638,-2.482145773,-7.148381753,3.332488874,-2.223406297,-0.395786831,2.84774039,2.982985394
Jurkat only,12.55204434,-16.08228577,0.948948707,3.202319101,-9.93702352,-4.290138198,2.361529949,-0.996831964,-4.36114954,0.577167661
Jurkat only,13.05601493,-15.3318242,2.975946635,-1.454988959,-3.065678606,3.225943636,10.91631136,1.258978219,-0.631159451,-4.572235004
Jurkat only,14.32596786,-6.704196289,8.653747127,-7.376561284,-3.6138626,9.20580313,-0.273842986,-0.460670281,1.624290073,2.681445482
Jurkat only,12.73561827,-33.78171774,3.071824118,-4.922989839,-0.670179815,3.193227042,0.440620879,0.172661244,-0.187448598,3.408522188
Jurkat only,13.13228534,-13.092064,4.063194124,1.781820049,-3.437154106,1.630333609,-3.36356905,0.214607953,0.772086433,-6.56423302
Jurkat only,14.39513617,-11.55026632,7.156387539,5.217518595,0.938451945,-9.091655782,0.730284108,1.033384193,6.403394227,-6.931584576
Jurkat only,14.99915327,-19.46418095,8.504383011,-3.047182596,1.46427666,10.74886141,1.028589035,-0.482447938,-3.090407649,0.284758915
Jurkat only,12.45193203,-7.148854109,9.564730502,6.538830523,-0.92493395,-9.29559616,0.047644805,0.77341351,7.532697299,-5.809358561
Jurkat only,15.10334258,-11.58387386,4.147349604,2.554561867,-7.932343511,6.956087237,0.135194608,-0.498660794,-1.672368518,-1.983156293
Jurkat only,15.40229624,-23.92211259,12.64236289,0.581973651,-5.665087381,-3.915483472,-7.628504786,0.546124787,5.710615689,3.136186091
Jurkat only,13.17307617,-17.44927866,1.385004881,6.06892806,-0.381875675,-4.463079412,-4.970673328,0.062733565,2.614412988,1.488092656
Jurkat only,13.82966836,-19.11761544,-4.586039625,-23.61879834,-4.405140973,-20.80426914,6.041440173,3.676437047,5.260145506,-1.21717883
Jurkat only,14.10180573,-9.511044424,2.902279227,2.033882342,-9.345617966,0.834116898,2.693050979,0.222515838,-2.584938923,-11.73237697
Jurkat only,14.86620519,-13.7098407,11.95871752,-0.15524549,0.365219668,-1.450956914,-8.336645447,-0.066521315,-5.038181986,1.601079124
Jurkat only,15.21746647,-17.00343208,12.03840565,-0.336860407,-2.775346042,5.364265777,-6.889400432,0.349119053,2.852188713,2.056984189
Jurkat only,13.60499745,-11.58164178,10.64348841,5.081905926,1.708756143,-6.984928084,-2.887797278,0.004085091,-3.235413375,3.092449028
Jurkat only,13.87629024,-20.30612659,17.40885656,-5.275661968,-2.570125987,-3.486334371,0.418401844,1.516703114,5.338241821,2.254068611
Jurkat only,14.28550554,-19.81649819,16.29459316,-1.907292041,-6.741970191,0.347631365,-1.764554943,0.387416772,2.823447723,-0.07366368
Jurkat only,13.73526214,-12.92003178,8.310367752,6.346030377,-0.12741257,-2.698390985,-3.162518443,-0.274967528,0.701813657,3.431848668
Jurkat only,13.27928293,-10.88535491,11.64492789,3.878866289,7.73942811,-8.459346246,7.539259502,0.141553182,1.384331959,2.820383051
Jurkat only,15.17949884,-6.894441391,13.84631977,6.190982579,-2.355933434,-6.087625053,0.706787878,-0.358041277,-1.759837392,2.161108312
Jurkat only,11.72070711,-26.94280658,0.454664394,0.039902294,1.797559776,-0.271998616,-5.117598081,0.341371502,3.076188377,4.310619385
Jurkat only,13.64426568,-12.95350879,5.982387866,8.378343946,-1.164674133,5.122795292,2.319770964,-0.624378024,-4.688280747,0.981463976
Jurkat only,12.30428374,-18.79555753,-3.55473993,10.56578653,-1.608718053,4.98807367,-2.79665794,-0.592770722,-3.472346656,1.176412015
Jurkat only,15.67471787,-2.11943997,10.69204908,-7.962051302,-21.27527057,-7.419798602,-2.278314074,1.29064099,1.286257741,-4.947836278
Jurkat only,12.84891828,-23.69865983,1.267751248,-5.769881988,-1.891427186,-7.888257571,6.216201032,3.311731898,5.776724418,-1.503425751
Jurkat only,14.89661159,-16.01080556,-0.038078168,6.830270233,-4.914157492,2.839928423,0.642856163,-1.307391282,-5.868121065,-1.295025068
Jurkat only,13.61800486,-9.526564267,12.87806919,-0.15337784,-6.390845826,5.3078258,3.158672838,-0.1996423,1.670336816,-0.446490896
Jurkat only,15.16694832,-15.30282993,-0.041351134,-4.727651805,-8.975020307,-7.264515957,-5.65422979,0.313567522,-0.726151977,-6.618498263
Jurkat only,16.9300214,1.345721619,13.03209405,-7.371397477,-8.997715863,-0.497522217,6.054703126,-3.806256611,1.679000186,-3.981276664
Jurkat only,16.57061022,-8.104782823,18.76243126,0.0262751,-8.846854177,5.741245711,-3.072181398,-0.499024686,-0.385588455,-0.565768903
Jurkat only,10.62232441,-36.47591495,-4.34229178,-11.65687242,-2.56193136,-12.82104214,1.381337334,3.283895317,8.487676841,6.093495767
Jurkat only,14.31505612,-16.28573373,14.07678147,7.96108896,4.540590044,-1.672897165,7.59695625,0.343034276,8.793231771,-5.364225032
Jurkat only,15.21232103,-11.15129333,5.628037842,-4.311101444,-7.136757814,-12.0819986,-5.703576379,0.70822228,-4.418261933,0.561185657
Jurkat only,15.77458265,-19.60343173,3.647861307,6.586757211,-6.474206418,-3.68327577,0.162757913,-0.892772151,-6.814288498,0.268073595
Jurkat only,13.65403646,-16.72082985,1.967576533,3.893974931,-8.389521384,6.234622208,-1.060901214,-0.647839866,-5.195298813,-1.41742544
Jurkat only,13.77436831,-12.18034877,9.62056364,4.137123789,-2.565383734,-6.437844526,-8.618658847,0.187044253,-1.828343802,1.827334628
Jurkat only,14.13433313,-18.90287615,12.23096123,-3.036481259,-0.290264621,-8.233738472,1.635755197,2.329304741,9.106168161,-5.915581624
Jurkat only,13.45742334,-29.52753506,13.88291898,0.908051838,3.912986608,-6.349496486,8.447504912,-1.067605153,1.846261404,2.662472475
Jurkat only,10.01856002,-26.1824312,-6.118879779,-14.49156366,-2.360343393,-8.153690905,16.85716978,1.396155846,-3.838384502,-4.476260413
Jurkat only,13.68253773,-10.78370184,7.820800895,2.148330095,-4.289672952,9.838761569,2.685168754,-0.364847303,-0.693332351,2.77096952
Jurkat only,12.9488759,-12.99618109,18.63493312,0.568376379,4.330997772,-2.963161268,-0.655442011,0.62741629,1.505883164,2.557712458
Jurkat only,13.64893709,-16.81120177,11.27087222,2.213835165,3.015845957,-6.112601333,1.362108617,-1.271405018,2.835390528,3.137339031
Jurkat only,15.15484537,-11.06823927,6.116950622,3.374952553,-0.827899193,-2.062663822,7.947782921,0.25318781,-5.499983386,-3.043567917
Jurkat only,15.8222916,-13.04985088,23.05678264,-11.15226553,-3.081603861,-17.56411693,17.20878551,-2.253681984,-3.142401804,2.575996213
Jurkat only,13.80580115,-9.786032542,6.910287219,-6.694161389,-11.70531247,3.518529366,-2.008542385,-0.148213212,0.641871652,-0.782838045
Jurkat only,13.94618479,-16.53568285,4.427153076,6.271909454,-5.009700443,-5.226770555,1.619068434,0.249315608,-1.774461108,0.600499098
Jurkat only,12.85393041,-14.28743031,10.66616267,5.914117291,-5.288537338,-6.715593399,0.717688555,1.148446009,7.540155737,-3.61998411
Jurkat only,13.84995989,-20.79138686,-1.253864472,3.51586291,-4.358786533,2.923305441,0.318390758,-0.07856824,-6.53054776,1.73445629
Jurkat only,15.87022484,-15.19566454,10.91091119,-15.86793552,-1.622512825,-20.33362649,14.27555516,2.763166727,0.268161478,-1.084232463
Jurkat only,14.37174662,-5.026461249,7.663456787,9.259583501,-11.83957088,0.099175865,2.52259256,0.465682143,1.715505408,-7.779231471
Jurkat only,12.51017877,-16.34958643,0.692627956,3.88465487,-9.891938806,2.314251416,2.71084952,0.413047124,1.746999393,-7.077156535
Jurkat only,11.74937109,-11.03255297,6.728038391,-8.744580999,-3.688690484,-11.9778319,2.993033135,1.613599014,-6.949387951,4.026472041
Jurkat only,11.22344134,-17.20101799,8.322543504,4.778822164,-2.885352353,11.60842396,3.708045459,-0.567330936,1.957747994,4.580610325
Jurkat only,12.83127521,-9.935729099,14.81561628,7.969273107,5.500532299,-3.191521098,0.347263137,-0.06862153,2.444574433,3.235585978
Jurkat only,13.80558722,-16.68828967,9.387538508,4.166587344,1.554650352,-7.78602849,4.284495848,0.236942273,2.008712002,1.439410847
Jurkat only,15.37504272,-6.278657013,10.52750557,-2.215526778,-8.813603657,1.056105521,2.53813767,-0.053320225,-3.858405638,0.649820813
Jurkat only,15.00842662,-6.907039089,11.27697635,-0.960632077,-7.152520914,1.394913488,5.18797723,0.520216521,-1.772922784,-3.454399443
Jurkat only,13.90682523,-5.817446181,9.733450395,1.889196926,-6.772560034,11.25809164,-1.408066465,-1.172240693,2.281635431,2.529769377
Jurkat only,14.02268576,-17.0539367,10.92801636,2.700175825,3.309750028,-0.584624391,-1.716279113,0.977427697,6.44215762,3.904585154
Jurkat only,13.32336603,-16.33695692,14.69820066,-6.433350785,4.894409685,1.312022981,-3.715697441,0.113071269,1.085129218,-1.086583974
Jurkat only,13.61827018,-20.14547974,3.223316829,0.60533831,-1.080208486,-1.790726169,-3.879169608,-0.477915346,0.577041551,2.596704649
Jurkat only,16.19282307,-3.859206545,9.884625875,-0.482701595,-6.630714894,9.861968952,-1.106635042,-0.698287916,-2.885543643,3.234050347
Jurkat only,12.66110332,-7.703081974,11.73274806,2.226467812,1.684921893,-9.17997942,0.765472948,0.63171412,-1.082239117,3.216315763
Jurkat only,14.25579778,-12.92134116,3.394096992,4.966014801,-2.470121927,0.470401931,2.798450724,-0.518936361,-6.022464149,0.946333908
Jurkat only,11.7629372,-19.75785103,13.1251023,0.131615848,-1.396610522,-3.367264975,-5.528929851,0.502817666,1.495293386,-0.355558291
Jurkat only,14.23774472,-20.43146351,2.172158741,5.504102375,1.676412995,-0.087298763,3.470104269,0.150955623,-1.389018414,4.121891115
Jurkat only,11.5119629,-17.87889108,0.110633731,-4.822365521,-2.75442954,-0.643505879,10.50340265,2.130255884,0.775079892,-5.702288839
Jurkat only,14.48744003,-6.360086071,6.509940299,-26.64150151,-3.878815657,-16.27447431,12.2212133,4.404412611,1.615508473,-4.572426436
Jurkat only,13.26157784,-9.773995387,9.561822005,7.533783863,6.623169986,-0.721566269,6.421413099,0.337097592,1.11103697,0.428114079
